,cityName,confirmedCount,suspectedCount,curedCount,deadCount,date,prov,locationId,currentConfirmedCount
482,保定,3,0,0,0,2020-01-26,河北省,,
483,沧州,2,0,0,1,2020-01-26,河北省,,
484,邯郸,2,0,0,0,2020-01-26,河北省,,
485,承德,1,0,0,0,2020-01-26,河北省,,
486,兰州,4,0,0,0,2020-01-26,甘肃省,,
487,白银,1,0,0,0,2020-01-26,甘肃省,,
488,临夏,1,0,0,0,2020-01-26,甘肃省,,
489,定西,1,0,0,0,2020-01-26,甘肃省,,
490,铜仁,2,0,0,0,2020-01-26,贵州省,,
491,贵阳,1,0,0,0,2020-01-26,贵州省,,
492,黔南州,1,0,0,0,2020-01-26,贵州省,,
493,黔西南州,1,0,0,0,2020-01-26,贵州省,,
494,乌鲁木齐,3,0,0,0,2020-01-26,新疆维吾尔自治区,,
495,伊犁州,1,0,0,0,2020-01-26,新疆维吾尔自治区,,
496,赣州,7,0,0,0,2020-01-26,江西省,,
497,抚州,6,0,0,0,2020-01-26,江西省,,
498,上饶,6,0,0,0,2020-01-26,江西省,,
499,宜春,5,0,0,0,2020-01-26,江西省,,
500,南昌,4,0,0,0,2020-01-26,江西省,,
501,萍乡,2,0,0,0,2020-01-26,江西省,,
502,九江,2,0,0,0,2020-01-26,江西省,,
503,吉安,2,0,0,0,2020-01-26,江西省,,
504,新余,1,0,0,0,2020-01-26,江西省,,
505,景德镇,1,0,0,0,2020-01-26,江西省,,
506,晋中,2,0,0,0,2020-01-26,山西省,,
507,太原,2,0,0,0,2020-01-26,山西省,,
508,运城,2,0,0,0,2020-01-26,山西省,,
509,阳泉,1,0,0,0,2020-01-26,山西省,,
510,大同,1,0,0,0,2020-01-26,山西省,,
511,长治,1,0,0,0,2020-01-26,山西省,,
512,锡林郭勒盟,2,0,0,0,2020-01-26,内蒙古自治区,,
513,鄂尔多斯,2,0,0,0,2020-01-26,内蒙古自治区,,
514,满洲里,1,0,0,0,2020-01-26,内蒙古自治区,,
515,赤峰,1,0,0,0,2020-01-26,内蒙古自治区,,
516,呼伦贝尔牙克石市,1,0,0,0,2020-01-26,内蒙古自治区,,
517,澳门,2,0,0,0,2020-01-26,澳门,,
518,福州,18,0,0,0,2020-01-27,福建省,,
519,泉州,10,0,0,0,2020-01-27,福建省,,
520,莆田,10,0,0,0,2020-01-27,福建省,,
521,宁德,6,0,0,0,2020-01-27,福建省,,
522,漳州,5,0,0,0,2020-01-27,福建省,,
523,厦门,4,0,0,0,2020-01-27,福建省,,
524,三明,4,0,0,0,2020-01-27,福建省,,
525,南平,2,0,0,0,2020-01-27,福建省,,
526,西宁,6,0,0,0,2020-01-27,青海省,,
527,广州,41,0,0,0,2020-01-27,广东省,,
528,深圳,36,0,3,0,2020-01-27,广东省,,
529,佛山,14,0,0,0,2020-01-27,广东省,,
530,珠海,12,0,0,0,2020-01-27,广东省,,
531,惠州,8,0,0,0,2020-01-27,广东省,,
532,阳江,8,0,0,0,2020-01-27,广东省,,
533,湛江,5,0,0,0,2020-01-27,广东省,,
534,中山,5,0,0,0,2020-01-27,广东省,,
535,肇庆,4,0,0,0,2020-01-27,广东省,,
536,韶关,4,0,0,0,2020-01-27,广东省,,
537,清远,3,0,0,0,2020-01-27,广东省,,
538,揭阳,3,0,0,0,2020-01-27,广东省,,
539,梅州,3,0,0,0,2020-01-27,广东省,,
540,东莞,2,0,0,0,2020-01-27,广东省,,
541,汕头,2,0,0,0,2020-01-27,广东省,,
542,汕尾,1,0,0,0,2020-01-27,广东省,,
543,昆明,7,0,0,0,2020-01-27,云南省,,
544,丽江,5,0,0,0,2020-01-27,云南省,,
545,保山,3,0,0,0,2020-01-27,云南省,,
546,曲靖,2,0,0,0,2020-01-27,云南省,,
547,红河州,2,0,0,0,2020-01-27,云南省,,
548,大理,2,0,0,0,2020-01-27,云南省,,
549,德宏,2,0,0,0,2020-01-27,云南省,,
550,西双版纳,1,0,0,0,2020-01-27,云南省,,
551,玉溪,1,0,0,0,2020-01-27,云南省,,
552,昭通,1,0,0,0,2020-01-27,云南省,,
553,三亚,11,0,0,0,2020-01-27,海南省,,
554,万宁,7,0,0,0,2020-01-27,海南省,,
555,海口,6,0,0,0,2020-01-27,海南省,,
556,儋州,5,0,0,0,2020-01-27,海南省,,
557,澄迈,2,0,0,0,2020-01-27,海南省,,
558,临高,1,0,0,0,2020-01-27,海南省,,
559,陵水,1,0,0,0,2020-01-27,海南省,,
560,沈阳,7,0,0,0,2020-01-27,辽宁省,,
561,大连,5,0,0,0,2020-01-27,辽宁省,,
562,丹东,4,0,0,0,2020-01-27,辽宁省,,
563,朝阳,2,0,0,0,2020-01-27,辽宁省,,
564,铁岭,2,0,0,0,2020-01-27,辽宁省,,
565,葫芦岛,2,0,0,0,2020-01-27,辽宁省,,
566,本溪,2,0,0,0,2020-01-27,辽宁省,,
567,盘锦,2,0,0,0,2020-01-27,辽宁省,,
568,营口,1,0,0,0,2020-01-27,辽宁省,,
569,青岛,13,0,1,0,2020-01-27,山东省,,
570,威海,9,0,0,0,2020-01-27,山东省,,
571,烟台,8,0,0,0,2020-01-27,山东省,,
572,临沂,7,0,0,0,2020-01-27,山东省,,
573,济南,7,0,0,0,2020-01-27,山东省,,
574,德州,6,0,0,0,2020-01-27,山东省,,
575,日照,5,0,0,0,2020-01-27,山东省,,
576,济宁,5,0,0,0,2020-01-27,山东省,,
577,菏泽,4,0,0,0,2020-01-27,山东省,,
578,潍坊,3,0,0,0,2020-01-27,山东省,,
579,滨州,3,0,0,0,2020-01-27,山东省,,
580,淄博,2,0,0,0,2020-01-27,山东省,,
581,枣庄,2,0,0,0,2020-01-27,山东省,,
582,聊城,1,0,0,0,2020-01-27,山东省,,
583,武汉,698,0,42,63,2020-01-27,湖北省,,
584,黄冈,154,0,4,4,2020-01-27,湖北省,,
585,孝感,100,0,0,1,2020-01-27,湖北省,,
586,荆门,90,0,0,3,2020-01-27,湖北省,,
587,咸宁,64,0,0,0,2020-01-27,湖北省,,
588,随州,52,0,0,0,2020-01-27,湖北省,,
589,荆州,47,0,1,2,2020-01-27,湖北省,,
590,十堰,40,0,0,0,2020-01-27,湖北省,,
591,黄石,36,0,0,1,2020-01-27,湖北省,,
592,襄阳,36,0,0,0,2020-01-27,湖北省,,
593,宜昌,31,0,0,1,2020-01-27,湖北省,,
594,恩施州,25,0,0,0,2020-01-27,湖北省,,
595,鄂州,20,0,0,0,2020-01-27,湖北省,,
596,天门,13,0,0,0,2020-01-27,湖北省,,
597,仙桃,12,0,0,0,2020-01-27,湖北省,,
598,潜江,5,0,0,1,2020-01-27,湖北省,,
599,银川,5,0,0,0,2020-01-27,宁夏回族自治区,,
600,中卫,1,0,0,0,2020-01-27,宁夏回族自治区,,
601,固原,1,0,0,0,2020-01-27,宁夏回族自治区,,
602,南昌,8,0,0,0,2020-01-27,江西省,,
603,赣州,7,0,0,0,2020-01-27,江西省,,
604,抚州,7,0,0,0,2020-01-27,江西省,,
605,上饶,6,0,0,0,2020-01-27,江西省,,
606,宜春,6,0,0,0,2020-01-27,江西省,,
607,九江,4,0,0,0,2020-01-27,江西省,,
608,吉安,3,0,0,0,2020-01-27,江西省,,
609,新余,3,0,0,0,2020-01-27,江西省,,
610,萍乡,2,0,0,0,2020-01-27,江西省,,
611,景德镇,2,0,0,0,2020-01-27,江西省,,
612,西安,12,0,0,0,2020-01-27,陕西省,,
613,安康,7,0,0,0,2020-01-27,陕西省,,
614,铜川,5,0,0,0,2020-01-27,陕西省,,
615,咸阳,4,0,0,0,2020-01-27,陕西省,,
616,汉中,3,0,0,0,2020-01-27,陕西省,,
617,延安,2,0,0,0,2020-01-27,陕西省,,
618,商洛,1,0,0,0,2020-01-27,陕西省,,
619,渭南,1,0,0,0,2020-01-27,陕西省,,
621,锡林郭勒盟锡林浩特,1,0,0,0,2020-01-27,内蒙古自治区,,
622,鄂尔多斯东胜区,1,0,0,0,2020-01-27,内蒙古自治区,,
624,呼伦贝尔满洲里,1,0,0,0,2020-01-27,内蒙古自治区,,
625,兴安盟乌兰浩特,1,0,0,0,2020-01-27,内蒙古自治区,,
627,锡林郭勒盟二连浩特,1,0,0,0,2020-01-27,内蒙古自治区,,
628,鄂尔多斯鄂托克前旗,1,0,0,0,2020-01-27,内蒙古自治区,,
629,呼伦贝尔牙克石,1,0,0,0,2020-01-27,内蒙古自治区,,
630,满洲里,1,0,0,0,2020-01-27,内蒙古自治区,,
631,锡林郭勒盟,2,0,0,0,2020-01-27,内蒙古自治区,,
632,鄂尔多斯,2,0,0,0,2020-01-27,内蒙古自治区,,
633,赤峰,1,0,0,0,2020-01-27,内蒙古自治区,,
634,兴安盟,1,0,0,0,2020-01-27,内蒙古自治区,,
635,通辽,1,0,0,0,2020-01-27,内蒙古自治区,,
636,包头,2,0,0,0,2020-01-27,内蒙古自治区,,
637,呼伦贝尔牙克石市,1,0,0,0,2020-01-27,内蒙古自治区,,
638,成都,33,0,0,0,2020-01-27,四川省,,
639,绵阳,7,0,0,0,2020-01-27,四川省,,
640,广安,6,0,0,0,2020-01-27,四川省,,
641,达州,3,0,0,0,2020-01-27,四川省,,
642,泸州,3,0,0,0,2020-01-27,四川省,,
643,遂宁,2,0,0,0,2020-01-27,四川省,,
644,自贡,2,0,0,0,2020-01-27,四川省,,
645,南充,2,0,0,0,2020-01-27,四川省,,
646,甘孜州,2,0,0,0,2020-01-27,四川省,,
647,资阳,2,0,0,0,2020-01-27,四川省,,
648,德阳,1,0,0,0,2020-01-27,四川省,,
649,雅安,1,0,0,0,2020-01-27,四川省,,
650,内江,1,0,0,0,2020-01-27,四川省,,
651,乐山,1,0,0,0,2020-01-27,四川省,,
652,眉山,1,0,0,0,2020-01-27,四川省,,
653,宜宾,1,0,0,0,2020-01-27,四川省,,
654,凉山州,1,0,0,0,2020-01-27,四川省,,
655,乌鲁木齐,4,0,0,0,2020-01-27,新疆维吾尔自治区,,
656,伊犁州,1,0,0,0,2020-01-27,新疆维吾尔自治区,,
657,石家庄,7,0,0,0,2020-01-27,河北省,,
658,保定,3,0,0,0,2020-01-27,河北省,,
659,沧州,2,0,0,1,2020-01-27,河北省,,
660,邯郸,2,0,0,0,2020-01-27,河北省,,
661,廊坊,2,0,0,0,2020-01-27,河北省,,
662,承德,1,0,0,0,2020-01-27,河北省,,
663,邢台,1,0,0,0,2020-01-27,河北省,,
664,兰州,8,0,0,0,2020-01-27,甘肃省,,
665,临夏,2,0,0,0,2020-01-27,甘肃省,,
666,白银,1,0,0,0,2020-01-27,甘肃省,,
667,定西,1,0,0,0,2020-01-27,甘肃省,,
668,张掖,1,0,0,0,2020-01-27,甘肃省,,
669,陇南,1,0,0,0,2020-01-27,甘肃省,,
670,吉林,2,0,0,0,2020-01-27,吉林省,,
671,松原,2,0,0,0,2020-01-27,吉林省,,
672,长春,1,0,0,0,2020-01-27,吉林省,,
673,四平,1,0,0,0,2020-01-27,吉林省,,
674,苏州,8,0,1,0,2020-01-27,江苏省,,
675,南京,7,0,0,0,2020-01-27,江苏省,,
676,常州,6,0,0,0,2020-01-27,江苏省,,
677,无锡,4,0,0,0,2020-01-27,江苏省,,
678,南通,4,0,0,0,2020-01-27,江苏省,,
679,扬州,4,0,0,0,2020-01-27,江苏省,,
680,连云港,3,0,0,0,2020-01-27,江苏省,,
681,徐州,3,0,0,0,2020-01-27,江苏省,,
682,淮安,2,0,0,0,2020-01-27,江苏省,,
683,泰州,2,0,0,0,2020-01-27,江苏省,,
684,镇江,2,0,0,0,2020-01-27,江苏省,,
685,盐城,1,0,0,0,2020-01-27,江苏省,,
686,宿迁,1,0,0,0,2020-01-27,江苏省,,
687,哈尔滨,8,0,0,0,2020-01-27,黑龙江省,,
688,大庆,5,0,0,0,2020-01-27,黑龙江省,,
689,绥化,3,0,0,1,2020-01-27,黑龙江省,,
690,牡丹江,1,0,0,0,2020-01-27,黑龙江省,,
691,齐齐哈尔,1,0,0,0,2020-01-27,黑龙江省,,
692,佳木斯,1,0,0,0,2020-01-27,黑龙江省,,
693,双鸭山,1,0,0,0,2020-01-27,黑龙江省,,
694,七台河,1,0,0,0,2020-01-27,黑龙江省,,
695,温州,32,0,1,0,2020-01-27,浙江省,,
696,杭州,27,0,0,0,2020-01-27,浙江省,,
697,台州,22,0,0,0,2020-01-27,浙江省,,
698,宁波,13,0,0,0,2020-01-27,浙江省,,
699,嘉兴,8,0,0,0,2020-01-27,浙江省,,
700,绍兴,6,0,0,0,2020-01-27,浙江省,,
701,金华,5,0,0,0,2020-01-27,浙江省,,
702,衢州,5,0,0,0,2020-01-27,浙江省,,
703,舟山,4,0,0,0,2020-01-27,浙江省,,
704,丽水,3,0,0,0,2020-01-27,浙江省,,
705,湖州,3,0,0,0,2020-01-27,浙江省,,
706,铜仁,2,0,0,0,2020-01-27,贵州省,,
707,黔南州,2,0,0,0,2020-01-27,贵州省,,
708,贵阳,1,0,0,0,2020-01-27,贵州省,,
709,黔西南州,1,0,0,0,2020-01-27,贵州省,,
710,六盘水,1,0,0,0,2020-01-27,贵州省,,
711,长沙,22,0,0,0,2020-01-27,湖南省,,
712,常德,12,0,0,0,2020-01-27,湖南省,,
713,怀化,11,0,0,0,2020-01-27,湖南省,,
714,邵阳,8,0,0,0,2020-01-27,湖南省,,
715,岳阳,7,0,0,0,2020-01-27,湖南省,,
716,娄底,7,0,0,0,2020-01-27,湖南省,,
717,益阳,7,0,0,0,2020-01-27,湖南省,,
718,郴州,6,0,0,0,2020-01-27,湖南省,,
719,株洲,5,0,0,0,2020-01-27,湖南省,,
720,永州,4,0,0,0,2020-01-27,湖南省,,
721,湘潭,4,0,0,0,2020-01-27,湖南省,,
722,衡阳,4,0,0,0,2020-01-27,湖南省,,
723,湘西自治州,3,0,0,0,2020-01-27,湖南省,,
724,合肥,13,0,0,0,2020-01-27,安徽省,,
725,阜阳,10,0,0,0,2020-01-27,安徽省,,
726,安庆,8,0,0,0,2020-01-27,安徽省,,
727,马鞍山,7,0,0,0,2020-01-27,安徽省,,
728,亳州,6,0,0,0,2020-01-27,安徽省,,
729,芜湖,6,0,0,0,2020-01-27,安徽省,,
730,六安,3,0,0,0,2020-01-27,安徽省,,
731,铜陵,3,0,0,0,2020-01-27,安徽省,,
732,宿州,3,0,0,0,2020-01-27,安徽省,,
733,蚌埠,3,0,0,0,2020-01-27,安徽省,,
734,滁州,2,0,0,0,2020-01-27,安徽省,,
735,淮南,2,0,0,0,2020-01-27,安徽省,,
736,池州,1,0,0,0,2020-01-27,安徽省,,
737,宣城,1,0,0,0,2020-01-27,安徽省,,
738,淮北,1,0,0,0,2020-01-27,安徽省,,
739,黄山,1,0,0,0,2020-01-27,安徽省,,
740,郑州,29,0,0,0,2020-01-27,河南省,,
741,信阳,23,0,0,0,2020-01-27,河南省,,
742,南阳,19,0,0,1,2020-01-27,河南省,,
743,周口,11,0,0,0,2020-01-27,河南省,,
744,驻马店,9,0,0,0,2020-01-27,河南省,,
745,安阳,7,0,0,0,2020-01-27,河南省,,
746,漯河,6,0,0,0,2020-01-27,河南省,,
747,商丘,6,0,0,0,2020-01-27,河南省,,
748,平顶山,5,0,0,0,2020-01-27,河南省,,
749,新乡,4,0,0,0,2020-01-27,河南省,,
750,三门峡,3,0,0,0,2020-01-27,河南省,,
751,洛阳,2,0,0,0,2020-01-27,河南省,,
752,鹤壁,2,0,0,0,2020-01-27,河南省,,
753,开封,1,0,0,0,2020-01-27,河南省,,
754,许昌,1,0,0,0,2020-01-27,河南省,,
755,鹤壁,2,0,0,0,2020-01-27,河南省,,
756,漯河,3,0,0,0,2020-01-27,河南省,,
757,桂林,14,0,0,0,2020-01-27,广西壮族自治区,,
758,北海,9,0,0,0,2020-01-27,广西壮族自治区,,
759,柳州,6,0,0,0,2020-01-27,广西壮族自治区,,
760,南宁,5,0,0,0,2020-01-27,广西壮族自治区,,
761,河池,3,0,0,0,2020-01-27,广西壮族自治区,,
762,防城港,3,0,0,0,2020-01-27,广西壮族自治区,,
763,梧州,2,0,0,0,2020-01-27,广西壮族自治区,,
764,百色,2,0,0,0,2020-01-27,广西壮族自治区,,
765,玉林,2,0,0,0,2020-01-27,广西壮族自治区,,
766,晋中,2,0,0,0,2020-01-27,山西省,,
767,太原,2,0,0,0,2020-01-27,山西省,,
768,运城,2,0,0,0,2020-01-27,山西省,,
769,朔州,2,0,0,0,2020-01-27,山西省,,
770,阳泉,1,0,0,0,2020-01-27,山西省,,
771,大同,1,0,0,0,2020-01-27,山西省,,
772,长治,1,0,0,0,2020-01-27,山西省,,
773,临汾,1,0,0,0,2020-01-27,山西省,,
774,吕梁,1,0,0,0,2020-01-27,山西省,,
775,武汉,1590,0,47,85,2020-01-28,湖北省,,
776,黄冈,213,0,2,4,2020-01-28,湖北省,,
777,孝感,173,0,0,1,2020-01-28,湖北省,,
778,荆门,114,0,0,3,2020-01-28,湖北省,,
779,咸宁,91,0,0,0,2020-01-28,湖北省,,
780,荆州,71,0,1,2,2020-01-28,湖北省,,
781,随州,70,0,0,0,2020-01-28,湖北省,,
782,襄阳,70,0,0,0,2020-01-28,湖北省,,
783,十堰,65,0,0,0,2020-01-28,湖北省,,
784,鄂州,57,0,0,0,2020-01-28,湖北省,,
785,黄石,53,0,0,1,2020-01-28,湖北省,,
786,宜昌,51,0,0,1,2020-01-28,湖北省,,
787,恩施州,38,0,0,0,2020-01-28,湖北省,,
788,仙桃,27,0,0,0,2020-01-28,湖北省,,
789,天门,23,0,0,2,2020-01-28,湖北省,,
790,潜江,7,0,0,1,2020-01-28,湖北省,,
791,神农架林区,1,0,0,0,2020-01-28,湖北省,,
792,深圳,57,0,4,0,2020-01-28,广东省,,
793,广州,51,0,0,0,2020-01-28,广东省,,
794,佛山,18,0,0,0,2020-01-28,广东省,,
795,珠海,12,0,0,0,2020-01-28,广东省,,
796,惠州,11,0,0,0,2020-01-28,广东省,,
797,阳江,9,0,0,0,2020-01-28,广东省,,
798,湛江,7,0,0,0,2020-01-28,广东省,,
799,东莞,7,0,0,0,2020-01-28,广东省,,
800,中山,6,0,0,0,2020-01-28,广东省,,
801,清远,6,0,0,0,2020-01-28,广东省,,
802,汕头,5,0,0,0,2020-01-28,广东省,,
803,韶关,4,0,0,0,2020-01-28,广东省,,
804,肇庆,4,0,0,0,2020-01-28,广东省,,
805,揭阳,4,0,0,0,2020-01-28,广东省,,
806,梅州,4,0,0,0,2020-01-28,广东省,,
807,汕尾,1,0,0,0,2020-01-28,广东省,,
808,河源,1,0,0,0,2020-01-28,广东省,,
809,温州,60,0,3,0,2020-01-28,浙江省,,
810,杭州,32,0,0,0,2020-01-28,浙江省,,
811,台州,22,0,0,0,2020-01-28,浙江省,,
812,宁波,17,0,0,0,2020-01-28,浙江省,,
813,嘉兴,11,0,0,0,2020-01-28,浙江省,,
814,绍兴,7,0,0,0,2020-01-28,浙江省,,
815,金华,7,0,0,0,2020-01-28,浙江省,,
816,衢州,5,0,0,0,2020-01-28,浙江省,,
817,丽水,5,0,0,0,2020-01-28,浙江省,,
818,舟山,4,0,0,0,2020-01-28,浙江省,,
819,湖州,3,0,0,0,2020-01-28,浙江省,,
820,郑州,37,0,0,0,2020-01-28,河南省,,
821,信阳,29,0,0,0,2020-01-28,河南省,,
822,南阳,26,0,0,1,2020-01-28,河南省,,
823,周口,15,0,0,0,2020-01-28,河南省,,
824,安阳,11,0,0,0,2020-01-28,河南省,,
825,驻马店,10,0,0,0,2020-01-28,河南省,,
826,漯河,9,0,0,0,2020-01-28,河南省,,
827,商丘,7,0,0,0,2020-01-28,河南省,,
828,新乡,6,0,0,0,2020-01-28,河南省,,
829,平顶山,5,0,0,0,2020-01-28,河南省,,
830,三门峡,3,0,0,0,2020-01-28,河南省,,
831,洛阳,2,0,0,0,2020-01-28,河南省,,
832,开封,2,0,0,0,2020-01-28,河南省,,
833,鹤壁,2,0,0,0,2020-01-28,河南省,,
834,许昌,2,0,0,0,2020-01-28,河南省,,
835,焦作,2,0,0,0,2020-01-28,河南省,,
836,长沙,24,0,0,0,2020-01-28,湖南省,,
837,常德,19,0,0,0,2020-01-28,湖南省,,
838,岳阳,17,0,0,0,2020-01-28,湖南省,,
839,怀化,16,0,0,0,2020-01-28,湖南省,,
840,邵阳,11,0,0,0,2020-01-28,湖南省,,
841,益阳,10,0,0,0,2020-01-28,湖南省,,
842,娄底,9,0,0,0,2020-01-28,湖南省,,
843,株洲,7,0,0,0,2020-01-28,湖南省,,
844,郴州,7,0,0,0,2020-01-28,湖南省,,
845,永州,7,0,0,0,2020-01-28,湖南省,,
846,衡阳,7,0,0,0,2020-01-28,湖南省,,
847,湘潭,6,0,0,0,2020-01-28,湖南省,,
848,湘西自治州,3,0,0,0,2020-01-28,湖南省,,
849,阜阳,21,0,0,0,2020-01-28,安徽省,,
850,合肥,16,0,0,0,2020-01-28,安徽省,,
851,马鞍山,10,0,0,0,2020-01-28,安徽省,,
852,铜陵,9,0,0,0,2020-01-28,安徽省,,
853,芜湖,9,0,0,0,2020-01-28,安徽省,,
854,亳州,8,0,0,0,2020-01-28,安徽省,,
855,安庆,8,0,0,0,2020-01-28,安徽省,,
856,六安,4,0,0,0,2020-01-28,安徽省,,
857,滁州,4,0,0,0,2020-01-28,安徽省,,
858,黄山,4,0,0,0,2020-01-28,安徽省,,
859,蚌埠,3,0,0,0,2020-01-28,安徽省,,
860,宿州,3,0,0,0,2020-01-28,安徽省,,
861,宣城,2,0,0,0,2020-01-28,安徽省,,
862,淮北,2,0,0,0,2020-01-28,安徽省,,
863,淮南,2,0,0,0,2020-01-28,安徽省,,
864,池州,1,0,0,0,2020-01-28,安徽省,,
865,青岛,15,0,0,0,2020-01-28,山东省,,
866,威海,10,0,0,0,2020-01-28,山东省,,
867,济南,10,0,0,0,2020-01-28,山东省,,
868,烟台,10,0,0,0,2020-01-28,山东省,,
869,临沂,8,0,0,0,2020-01-28,山东省,,
870,德州,8,0,0,0,2020-01-28,山东省,,
871,日照,6,0,0,0,2020-01-28,山东省,,
872,济宁,5,0,0,0,2020-01-28,山东省,,
873,菏泽,5,0,0,0,2020-01-28,山东省,,
874,枣庄,5,0,0,0,2020-01-28,山东省,,
875,滨州,4,0,0,0,2020-01-28,山东省,,
876,潍坊,3,0,0,0,2020-01-28,山东省,,
877,聊城,3,0,0,0,2020-01-28,山东省,,
878,淄博,2,0,0,0,2020-01-28,山东省,,
879,泰安,1,0,0,0,2020-01-28,山东省,,
880,成都,37,0,0,0,2020-01-28,四川省,,
881,绵阳,8,0,0,0,2020-01-28,四川省,,
882,广安,7,0,0,0,2020-01-28,四川省,,
883,自贡,7,0,0,0,2020-01-28,四川省,,
884,泸州,4,0,0,0,2020-01-28,四川省,,
885,南充,4,0,0,0,2020-01-28,四川省,,
886,遂宁,3,0,0,0,2020-01-28,四川省,,
887,达州,3,0,0,0,2020-01-28,四川省,,
888,内江,3,0,0,0,2020-01-28,四川省,,
889,甘孜州,3,0,0,0,2020-01-28,四川省,,
890,雅安,2,0,0,0,2020-01-28,四川省,,
891,乐山,2,0,0,0,2020-01-28,四川省,,
892,凉山州,2,0,0,0,2020-01-28,四川省,,
893,资阳,2,0,0,0,2020-01-28,四川省,,
894,德阳,1,0,0,0,2020-01-28,四川省,,
895,眉山,1,0,0,0,2020-01-28,四川省,,
896,宜宾,1,0,0,0,2020-01-28,四川省,,
897,福州,24,0,0,0,2020-01-28,福建省,,
898,莆田,14,0,0,0,2020-01-28,福建省,,
899,泉州,13,0,0,0,2020-01-28,福建省,,
900,三明,8,0,0,0,2020-01-28,福建省,,
901,漳州,6,0,0,0,2020-01-28,福建省,,
902,宁德,6,0,0,0,2020-01-28,福建省,,
903,厦门,5,0,0,0,2020-01-28,福建省,,
904,南平,3,0,0,0,2020-01-28,福建省,,
905,龙岩,1,0,0,0,2020-01-28,福建省,,
906,南昌,17,0,0,0,2020-01-28,江西省,,
907,赣州,10,0,0,0,2020-01-28,江西省,,
908,宜春,10,0,0,0,2020-01-28,江西省,,
909,九江,9,0,0,0,2020-01-28,江西省,,
910,抚州,8,0,0,0,2020-01-28,江西省,,
911,上饶,7,0,0,0,2020-01-28,江西省,,
912,新余,3,0,1,0,2020-01-28,江西省,,
913,吉安,3,0,1,0,2020-01-28,江西省,,
914,萍乡,2,0,1,0,2020-01-28,江西省,,
915,景德镇,2,0,0,0,2020-01-28,江西省,,
916,鹰潭,1,0,0,0,2020-01-28,江西省,,
917,苏州,12,0,1,0,2020-01-28,江苏省,,
918,南京,10,0,0,0,2020-01-28,江苏省,,
919,常州,8,0,0,0,2020-01-28,江苏省,,
920,徐州,8,0,0,0,2020-01-28,江苏省,,
921,无锡,6,0,0,0,2020-01-28,江苏省,,
922,南通,6,0,0,0,2020-01-28,江苏省,,
923,扬州,5,0,0,0,2020-01-28,江苏省,,
924,泰州,4,0,0,0,2020-01-28,江苏省,,
925,连云港,3,0,0,0,2020-01-28,江苏省,,
926,宿迁,3,0,0,0,2020-01-28,江苏省,,
927,镇江,2,0,0,0,2020-01-28,江苏省,,
928,淮安,2,0,0,0,2020-01-28,江苏省,,
929,盐城,1,0,0,0,2020-01-28,江苏省,,
930,桂林,15,0,0,0,2020-01-28,广西壮族自治区,,
931,北海,11,0,0,0,2020-01-28,广西壮族自治区,,
932,柳州,6,0,0,0,2020-01-28,广西壮族自治区,,
933,南宁,5,0,0,0,2020-01-28,广西壮族自治区,,
934,梧州,4,0,1,0,2020-01-28,广西壮族自治区,,
935,河池,3,0,0,0,2020-01-28,广西壮族自治区,,
936,防城港,3,0,1,0,2020-01-28,广西壮族自治区,,
937,百色,2,0,0,0,2020-01-28,广西壮族自治区,,
938,玉林,2,0,0,0,2020-01-28,广西壮族自治区,,
939,西安,15,0,0,0,2020-01-28,陕西省,,
940,安康,8,0,0,0,2020-01-28,陕西省,,
941,铜川,5,0,0,0,2020-01-28,陕西省,,
942,咸阳,4,0,0,0,2020-01-28,陕西省,,
943,汉中,4,0,0,0,2020-01-28,陕西省,,
944,渭南,3,0,0,0,2020-01-28,陕西省,,
945,宝鸡,3,0,0,0,2020-01-28,陕西省,,
946,延安,2,0,0,0,2020-01-28,陕西省,,
947,商洛,2,0,0,0,2020-01-28,陕西省,,
948,昆明,12,0,0,0,2020-01-28,云南省,,
949,丽江,6,0,0,0,2020-01-28,云南省,,
950,西双版纳,6,0,0,0,2020-01-28,云南省,,
951,玉溪,5,0,0,0,2020-01-28,云南省,,
952,保山,4,0,0,0,2020-01-28,云南省,,
953,大理,3,0,0,0,2020-01-28,云南省,,
954,曲靖,2,0,0,0,2020-01-28,云南省,,
955,红河州,2,0,0,0,2020-01-28,云南省,,
956,昭通,2,0,0,0,2020-01-28,云南省,,
957,德宏,2,0,0,0,2020-01-28,云南省,,
958,三亚,14,0,0,0,2020-01-28,海南省,,
959,海口,7,0,0,0,2020-01-28,海南省,,
960,万宁,7,0,0,0,2020-01-28,海南省,,
961,儋州,5,0,0,0,2020-01-28,海南省,,
962,澄迈,2,0,0,1,2020-01-28,海南省,,
963,临高,1,0,0,0,2020-01-28,海南省,,
964,陵水,1,0,0,0,2020-01-28,海南省,,
965,琼海,1,0,0,0,2020-01-28,海南省,,
966,东方,1,0,0,0,2020-01-28,海南省,,
967,琼中,1,0,0,0,2020-01-28,海南省,,
968,沈阳,8,0,0,0,2020-01-28,辽宁省,,
969,大连,5,0,0,0,2020-01-28,辽宁省,,
970,丹东,5,0,0,0,2020-01-28,辽宁省,,
971,锦州,4,0,0,0,2020-01-28,辽宁省,,
972,朝阳,2,0,0,0,2020-01-28,辽宁省,,
973,铁岭,2,0,0,0,2020-01-28,辽宁省,,
974,葫芦岛,2,0,0,0,2020-01-28,辽宁省,,
975,本溪,2,0,0,0,2020-01-28,辽宁省,,
